,HOTEL_NAME,HOTEL_URL
196,Siesta Inn Sydney,https://www.tripadvisor.in/Hotel_Review-g255060-d4199591-Reviews-Siesta_Inn_Sydney-Sydney_New_South_Wales.html
197,Valentine On George,https://www.tripadvisor.in/Hotel_Review-g255060-d648594-Reviews-Valentine_On_George-Sydney_New_South_Wales.html
198,Noah's Bondi,https://www.tripadvisor.in/Hotel_Review-g947961-d286074-Reviews-Noah_s_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
199,The Original Backpackers Hostel,https://www.tripadvisor.in/Hotel_Review-g255060-d263588-Reviews-The_Original_Backpackers_Hostel-Sydney_New_South_Wales.html
200,Woolbrokers Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d259230-Reviews-Woolbrokers_Hotel-Sydney_New_South_Wales.html
201,Coogee Bay Hotel,https://www.tripadvisor.in/Hotel_Review-g261609-d262325-Reviews-Coogee_Bay_Hotel-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
202,Kings Cross Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d286117-Reviews-Kings_Cross_Backpackers-Sydney_New_South_Wales.html
203,Nates Place Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d7659576-Reviews-Nates_Place_Backpackers-Sydney_New_South_Wales.html
204,East Sydney Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d9699188-Reviews-East_Sydney_Hotel-Sydney_New_South_Wales.html
205,The Chee Bondi,https://www.tripadvisor.in/Hotel_Review-g947961-d8640304-Reviews-The_Chee_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
206,Base Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d263592-Reviews-Base_Backpackers-Sydney_New_South_Wales.html
207,Broadway Serviced Apartments,https://www.tripadvisor.in/Hotel_Review-g255060-d8810452-Reviews-Broadway_Serviced_Apartments-Sydney_New_South_Wales.html
208,Hotel Ravesis,https://www.tripadvisor.in/Hotel_Review-g947961-d256849-Reviews-Hotel_Ravesis-Bondi_Greater_Sydney_New_South_Wales.html
209,One Darling Harbour,https://www.tripadvisor.in/Hotel_Review-g255060-d256596-Reviews-One_Darling_Harbour-Sydney_New_South_Wales.html
210,BreakFree on George,https://www.tripadvisor.in/Hotel_Review-g255060-d1019381-Reviews-BreakFree_on_George-Sydney_New_South_Wales.html
211,Quality Apartments Camperdown,https://www.tripadvisor.in/Hotel_Review-g255060-d257306-Reviews-Quality_Apartments_Camperdown-Sydney_New_South_Wales.html
212,Castlereagh Boutique Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d257288-Reviews-Castlereagh_Boutique_Hotel-Sydney_New_South_Wales.html
213,Oaks Goldsbrough Apartments,https://www.tripadvisor.in/Hotel_Review-g255060-d630951-Reviews-Oaks_Goldsbrough_Apartments-Sydney_New_South_Wales.html
214,Ibis budget Sydney East,https://www.tripadvisor.in/Hotel_Review-g255060-d498202-Reviews-Ibis_budget_Sydney_East-Sydney_New_South_Wales.html
215,Abey Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d3445994-Reviews-Abey_Hotel-Sydney_New_South_Wales.html
216,Sydney Hotel CBD,https://www.tripadvisor.in/Hotel_Review-g255060-d8663263-Reviews-Sydney_Hotel_CBD-Sydney_New_South_Wales.html
217,Napoleon on Kent,https://www.tripadvisor.in/Hotel_Review-g255060-d256603-Reviews-Napoleon_on_Kent-Sydney_New_South_Wales.html
218,Best Western Haven Glebe,https://www.tripadvisor.in/Hotel_Review-g255060-d257877-Reviews-Best_Western_Haven_Glebe-Sydney_New_South_Wales.html
219,APX Apartments Darling Harbour,https://www.tripadvisor.in/Hotel_Review-g255060-d277665-Reviews-APX_Apartments_Darling_Harbour-Sydney_New_South_Wales.html
220,Seasons Harbour Plaza,https://www.tripadvisor.in/Hotel_Review-g255060-d256612-Reviews-Seasons_Harbour_Plaza-Sydney_New_South_Wales.html
221,Song Hotel Redfern,https://www.tripadvisor.in/Hotel_Review-g255060-d262592-Reviews-Song_Hotel_Redfern-Sydney_New_South_Wales.html
222,Oaks Hyde Park Plaza,https://www.tripadvisor.in/Hotel_Review-g255060-d256567-Reviews-Oaks_Hyde_Park_Plaza-Sydney_New_South_Wales.html
223,Liv Apartments,https://www.tripadvisor.in/Hotel_Review-g255060-d12298002-Reviews-Liv_Apartments-Sydney_New_South_Wales.html
224,Mad Monkey Backpackers on Broadway,https://www.tripadvisor.in/Hotel_Review-g255060-d8764125-Reviews-Mad_Monkey_Backpackers_on_Broadway-Sydney_New_South_Wales.html
225,Maze Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d289123-Reviews-Maze_Backpackers-Sydney_New_South_Wales.html
226,Siesta Inn Sydney,https://www.tripadvisor.in/Hotel_Review-g255060-d4199591-Reviews-Siesta_Inn_Sydney-Sydney_New_South_Wales.html
227,Valentine On George,https://www.tripadvisor.in/Hotel_Review-g255060-d648594-Reviews-Valentine_On_George-Sydney_New_South_Wales.html
228,Noah's Bondi,https://www.tripadvisor.in/Hotel_Review-g947961-d286074-Reviews-Noah_s_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
229,The Original Backpackers Hostel,https://www.tripadvisor.in/Hotel_Review-g255060-d263588-Reviews-The_Original_Backpackers_Hostel-Sydney_New_South_Wales.html
230,Woolbrokers Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d259230-Reviews-Woolbrokers_Hotel-Sydney_New_South_Wales.html
231,Coogee Bay Hotel,https://www.tripadvisor.in/Hotel_Review-g261609-d262325-Reviews-Coogee_Bay_Hotel-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
232,Kings Cross Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d286117-Reviews-Kings_Cross_Backpackers-Sydney_New_South_Wales.html
233,Nates Place Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d7659576-Reviews-Nates_Place_Backpackers-Sydney_New_South_Wales.html
234,East Sydney Hotel,https://www.tripadvisor.in/Hotel_Review-g255060-d9699188-Reviews-East_Sydney_Hotel-Sydney_New_South_Wales.html
235,The Chee Bondi,https://www.tripadvisor.in/Hotel_Review-g947961-d8640304-Reviews-The_Chee_Bondi-Bondi_Greater_Sydney_New_South_Wales.html
236,Base Backpackers,https://www.tripadvisor.in/Hotel_Review-g255060-d263592-Reviews-Base_Backpackers-Sydney_New_South_Wales.html
237,Broadway Serviced Apartments,https://www.tripadvisor.in/Hotel_Review-g255060-d8810452-Reviews-Broadway_Serviced_Apartments-Sydney_New_South_Wales.html
238,Hotel Ravesis,https://www.tripadvisor.in/Hotel_Review-g947961-d256849-Reviews-Hotel_Ravesis-Bondi_Greater_Sydney_New_South_Wales.html
239,One Darling Harbour,https://www.tripadvisor.in/Hotel_Review-g255060-d256596-Reviews-One_Darling_Harbour-Sydney_New_South_Wales.html
